user_id,friend_id
29899388,4407522
29908549,4407522
29953850,5162866
30010387,48726649
30027497,48726649
30034662,48726649
30102782,5162866
30107329,518542084
30124338,4407522
30143947,5162866
30148457,92897046
30150802,5162866
30152801,3983759
30245584,5162866
30253763,48726649
30272268,48726649
30287038,92897046
30384208,4407522
30394854,379211392
30400435,48726649
30403476,5162866
30407489,4407522
30425646,86817213
30469543,5162866
30481889,5162866
30484438,3591341
30500844,48726649
30508622,3591341
30512764,48726649
30519074,5162866
30527712,344566094
30532316,3591341
30603100,4407522
30695230,48726649
30781677,48726649
30853646,48726649
30886894,379211392
31030196,5360559
31033865,333362005
31089248,48726649
31100783,5162866
31155038,5162866
31185181,333362005
31189511,48726649
31192796,4407522
31236263,48726649
31297983,5360559
31319133,3591341
31339976,48726649
31378298,48726649
31391719,4407522
31434945,5162866
31443841,4407522
31517224,5162866
31528706,379211392
31580476,535628927
31593054,5162866
31611958,340281417
31649140,5162866
31704636,5162866
31732320,4407522
31747186,48726649
31748901,5162866
31763568,5360559
31792909,465506973
31818798,4407522
31946655,48726649
31949071,4407522
31954736,5162866
31982564,48726649
31989651,48726649
32037247,5162866
32039862,4407522
32081204,4407522
32106117,339759271
32106117,645664576
32149456,326807134
32175578,4407522
32262275,48726649
32313007,5162866
32332546,4407522
32378473,5162866
32395425,361685813
32456613,5162866
32472830,440970775
32525099,458353722
32692974,4407522
32754620,48726649
32755728,333362005
32756657,3591341
32795960,5162866
32833464,5162866
32883054,5162866
32908782,5360559
32910312,3983759
33028113,5360559
33073915,3591341
33098664,5162866
33171836,4407522
33171836,48726649
33196355,5162866
33200769,5360559
33263554,4407522
33313977,48726649
33427829,5162866
33456901,48726649
33459418,380453890
33520107,4407522
33603241,465506973
33618213,48726649
33623392,458353722
33640718,4407522
33640718,48726649
33647805,4407522
33660251,5162866
33702524,48726649
33712114,86817213
33752314,48726649
33767825,48726649
33815097,4407522
33876801,5360559
33884565,4407522
33927724,5162866
33935777,92897046
33951963,5162866
33976223,3591341
33979314,5162866
33997987,5162866
34007143,3591341
34050558,4407522
34127938,48726649
34195867,5162866
34213682,48726649
34216991,4407522
34222338,5162866
34231892,5162866
34233354,393879203
34242832,4407522
34254779,5162866
34257961,5162866
34334863,48726649
34343720,4407522
34371091,5162866
34376666,92897046
34381710,488243736
34417647,4407522
34429066,48726649
34476998,375110114
34477197,3591341
34529253,5162866
34600528,5162866
34649537,375110114
34684396,3983759
34697699,5162866
34714215,3983759
34731863,5360559
34760555,4407522
34809888,4407522
34864475,48726649
34877537,387356829
34884037,415644346
34889233,48726649
34906592,415644346
34907664,5162866
34930243,48726649
34933070,549299825
34961141,48726649
35023520,48726649
35054315,48726649
35058528,48726649
35071352,4407522
35119199,4407522
35240029,3983759
35297874,3983759
35321940,60864368
35352461,4407522
35372442,5162866
35402529,5162866
35531143,3591341
35556278,4407522
35562723,5162866
35608556,415644346
35636878,92897046
35675880,5162866
35689761,3591341
35770974,48726649
35836041,48726649
35870344,48726649
35876014,3983759
35883504,60864368
36018155,5162866
36034102,4407522
36149901,48726649
36193926,5162866
36259224,447575586
36259473,48726649
36372787,3983759
36374074,5162866
36380135,5162866
36384763,5162866
36394026,48726649
36426261,48726649
36459159,5162866
36496000,48726649
36521299,48726649
36556227,5162866
36586239,48726649
36660643,5162866
36758490,3983759
36823674,4407522
36827810,5162866
36876696,48726649
36960259,48726649
37013558,379211392
37023464,4407522
37048224,48726649
37106271,92897046
37139388,5360559
37179405,3983759
37184311,48726649
37287448,4407522
37369205,4407522
37405998,5162866
37412533,5162866
37493250,4407522
37504165,4407522
37506363,556999161
37526916,3983759
37599937,5162866
37642261,48726649
37655493,5360559
37707564,4407522
37757666,4407522
37761120,3983759
37768155,4407522
37866275,48726649
37874320,5162866
37914623,3983759
38125831,4407522
38139703,5162866
38141532,4407522
38153976,48726649
38309086,5162866
38374520,4407522
38510552,3983759
38526728,4407522
38539472,415644346
38555674,447575586
38717777,5162866
38766710,450888002
38796519,5360559
38817645,48726649
38887022,5162866
38967368,4407522
39053914,48726649
39062052,5162866
39062074,3983759
39072765,92897046
39075150,92897046
39097326,4407522
39153250,4407522
39177970,4407522
39183929,465506973
39192161,5162866
39230435,92897046
39231635,3983759
39268925,645664576
39268925,693320285
39279402,48726649
39281185,4407522
39286308,48726649
39319720,5360559
39332130,3983759
39463992,48726649
39488119,5162866
39499910,5162866
39533385,4407522
39538382,488243736
39540926,5360559
39558506,488243736
39577684,488243736
39619056,48726649
39635674,4407522
39661939,3983759
39673642,4407522
39720091,4407522
39729668,4407522
39928068,5162866
40021270,48726649
40111755,5162866
40131927,4407522
40137618,48726649
40145285,415644346
40219915,5162866
40355757,4407522
40493724,48726649
40518712,48726649
40611250,48726649
40676346,48726649
40691735,4407522
40767217,5162866
40810636,48726649
40815008,5162866
40864753,5162866
40870043,48726649
40871707,4407522
40895197,48726649
40933133,48726649
40958515,4407522
40973163,48726649
41007794,48726649
41044906,60864368
41062049,4407522
41064774,5360559
41121967,4407522
41179190,5360559
41201401,48726649
41204678,5162866
41205716,5162866
41271850,549299825
41290530,48726649
41403248,5162866
41406230,4407522
41454798,48726649
41583081,5162866
41608196,5162866
41635340,48726649
41696391,48726649
41733874,48726649
41783812,48726649
41946361,4407522
41949936,5162866
41954685,5162866
42005444,5162866
42049196,5162866
42073934,549299825
42090213,5162866
42102860,5162866
42153189,5162866
42186764,5162866
42220567,465506973
42341549,48726649
42353312,5162866
42366096,4407522
42404034,5162866
42433789,48726649
42544335,48726649
42569148,48726649
42589261,488243736
42682031,4407522
42706551,4407522
42735014,488243736
42740919,92897046
42744083,465506973
42806281,5162866
42839626,4407522
42909032,5162866
43005910,5162866
43009966,48726649
43039893,447575586
43065487,5162866
43100917,48726649
43242722,48726649
43333679,4407522
43370006,5162866
43460677,5162866
43527401,440970775
43559008,5162866
43563961,693320285
43623347,48726649
43635730,48726649
43661488,5162866
43713055,556999161
43718131,48726649
43755479,48726649
43806117,5162866
43807419,556999161
44006007,48726649
44033256,48726649
44033496,5162866
44102201,5162866
44274563,48726649
44309045,48726649
44351342,48726649
44516684,5360559
44549924,5162866
44559386,456418628
44616037,5162866
44643364,48726649
44685720,5162866
44772747,5360559
44849680,5162866
44893423,95633793
44939326,48726649
45270253,48726649
45289134,556999161
45316268,5162866
45554764,5162866
45560597,95633793
45721786,75466562
45803632,5162866
45823185,86817213
45849167,48726649
45853537,5162866
46049313,5162866
46055115,5162866
46101139,48726649
46106468,48726649
46108430,535628927
46455862,5162866
46544212,471173564
46569091,48726649
46757795,5360559
46956192,48726649
47142409,48726649
47245926,5162866
47389317,48726649
47438068,48726649
47523966,48726649
47597322,48726649
47660610,48726649
47667086,48726649
47736352,48726649
47873813,5162866
47889844,48726649
47926331,48726649
48337190,48726649
48395186,48726649
48726649,9647
48726649,506015
48726649,521679
48726649,569839
48726649,628199
48726649,632223
48726649,640953
48726649,655815
48726649,695306
48726649,735855
48726649,767747
48726649,814698
48726649,861310
48726649,909989
48726649,918798
48726649,5021237
48726649,5057969
48726649,5126285
48726649,5368628
48726649,5501001
48726649,5517531
48726649,5546941
48726649,5549379
48726649,5625084
48726649,5638489
48726649,5754173
48726649,5823628
48726649,5880456
48726649,5904240
48726649,5965294
48726649,6045260
48726649,6050211
48726649,6098753
48726649,6103089
48726649,6152007
48726649,6216981
48726649,6218763
48726649,6256504
48726649,6367044
48726649,6462698
48726649,6488262
48726649,6530683
48726649,6567616
48726649,6625265
48726649,6671608
48726649,6820900
48726649,6926646
48726649,6941537
48726649,6947060
48726649,7056009
48726649,7059815
48726649,7111880
48726649,7203666
48726649,7296501
48726649,7337946
48726649,7378080
48726649,7449391
48726649,7465770
48726649,7471625
48726649,7557044
48726649,7667620
48726649,7674661
48726649,7720152
48726649,7834319
48726649,7847355
48726649,7851380
48726649,7856326
48726649,7891576
48726649,7941089
48726649,7999494
48726649,8065089
48726649,8198417
48726649,8291032
48726649,8372045
48726649,8463587
48726649,8493559
48726649,8631370
48726649,8656233
48726649,8701228
48726649,8747135
48726649,8755821
48726649,8782478
48726649,8801665
48726649,8927471
48726649,9119400
48726649,9184225
48726649,9334666
48726649,9336500
48726649,9394546
48726649,9418137
48726649,9485095
48726649,9551868
48726649,9662843
48726649,9727196
48726649,9841024
48726649,9889235
48726649,9955340
48726649,48844340
48726649,49038475
48726649,49061852
48726649,49077254
48726649,49079188
48726649,49190658
48726649,49360409
48726649,49396982
48726649,49871645
48726649,49880342
48726649,50374709
48726649,50473696
48726649,50864858
48726649,50977153
48726649,51052898
48726649,51090687
48726649,51195832
48726649,51308807
48726649,51341721
48726649,51381478
48726649,51394296
48726649,51476434
48726649,51722439
48726649,51861036
48726649,51992778
48726649,52113360
48726649,52367042
48726649,52394794
48726649,52457187
48726649,53144626
48726649,53324846
48726649,53480165
48726649,54076985
48726649,54330566
48726649,54429005
48726649,54687632
48726649,54747472
48726649,54809705
48726649,55070780
48726649,55154918
48726649,55243104
48726649,55363266
48726649,55581903
48726649,55640639
48726649,55682872
48726649,56018832
48726649,56023968
48726649,56160636
48726649,56173056
48726649,56353570
48726649,56372079
48726649,56735456
48726649,56785739
48726649,57246779
48726649,57347867
48726649,57470161
48726649,57562725
48726649,57725615
48726649,58474808
48726649,58825566
48726649,58985774
48726649,59086366
48726649,59149352
48726649,59447535
48726649,60548399
48726649,60632424
48726649,60648929
48726649,60859135
48726649,60934292
48726649,61169318
48726649,61272045
48726649,61309610
48726649,61727912
48726649,61798547
48726649,61912452
48726649,62355435
48726649,62473357
48726649,62480890
48726649,62742358
48726649,63169596
48726649,63178515
48726649,63233710
48726649,63328626
48726649,63523368
48726649,63547024
48726649,63634713
48726649,63754345
48726649,63770900
48726649,63809900
48726649,64288893
48726649,64425105
48726649,64525993
48726649,64905410
48726649,64937245
48726649,65043904
48726649,65120510
48726649,65646564
48726649,65714548
48726649,66122751
48726649,66614841
48726649,66919303
48726649,66926984
48726649,66958542
48726649,67027082
48726649,67238520
48726649,67511780
48726649,67662532
48726649,67946522
48726649,68001099
48726649,68182052
48726649,68322546
48726649,68393797
48726649,68858046
48726649,69442966
48726649,69616790
48726649,70133708
48726649,70391088
48726649,70402194
48726649,70536881
48726649,70645797
48726649,71108320
48726649,71208215
48726649,71656044
48726649,71808644
48726649,71971697
48726649,72491494
48726649,73489121
48726649,74080689
48726649,74200010
48726649,75116746
48726649,75169943
48726649,75208748
48726649,75252404
48726649,75486930
48726649,76009748
48726649,76159391
48726649,76846378
48726649,76928140
48726649,76952908
48726649,77928979
48726649,78098117
48726649,78489028
48726649,78605418
48726649,78912766
48726649,79547547
48726649,79632404
48726649,79636241
48726649,79646550
48726649,79684391
48726649,79976413
48726649,80212047
48726649,80562121
48726649,80624064
48726649,80816411
48726649,81700162
48726649,81766128
48726649,82689455
48726649,82784827
48726649,83228251
48726649,83313804
48726649,83626728
48726649,83714378
48726649,83825176
48726649,83833508
48726649,84076007
48726649,84262862
48726649,84292408
48726649,84558262
48726649,84558759
48726649,84799929
48726649,85173428
48726649,85224671
48726649,85422266
48726649,85470356
48726649,85975713
48726649,86300941
48726649,86548500
48726649,87380711
48726649,87793666
48726649,88052439
48726649,89194822
48726649,89202653
48726649,89532340
48726649,89581167
48726649,89794684
48726649,90427532
48726649,90609897
48726649,91027812
48726649,91325271
48726649,91335036
48726649,91597970
48726649,91621912
48726649,91710618
48726649,92330345
48726649,92570943
48726649,92898299
48726649,93063788
48726649,93231886
48726649,94099429
48726649,94343517
48726649,94596509
48726649,94798908
48726649,95175275
48726649,95375875
48726649,96119600
48726649,96243983
48726649,96360494
48726649,96656974
48726649,96750059
48726649,97146641
48726649,97879399
48726649,97920984
48726649,98129039
48726649,98170405
48726649,98292834
48726649,98865218
48726649,99003099
48726649,99333761
48726649,99603741
48726649,488332678
48726649,490901360
48726649,493184992
48726649,498867685
48726649,505171044
48726649,506665052
48726649,507192870
48726649,507770320
48726649,508205433
48726649,511265919
48726649,513335080
48726649,513457630
48726649,513639179
48726649,514705540
48726649,516393549
48726649,520753199
48726649,524316739
48726649,529792333
48726649,531139517
48726649,533525859
48726649,534569750
48726649,535048453
48726649,535447358
48726649,536775734
48726649,543057155
48726649,545069280
48726649,547603425
48726649,547633859
48726649,549452815
48726649,550844246
48726649,552462041
48726649,554310577
48726649,562773174
48726649,566375124
48726649,567189417
48726649,567207265
48726649,574047325
48726649,574930637
48726649,578619782
48726649,578762890
48726649,582901370
48726649,585619573
48726649,587324950
48726649,591327260
48726649,593161908
48726649,595827627
48726649,601831568
48726649,602755718
48726649,614157670
48726649,614995225
48726649,615612310
48726649,615984362
48726649,621377921
48726649,628321748
48726649,635510302
48726649,644263267
48726649,645664576
48726649,658371443
48726649,666008738
48726649,675134180
48726649,678120227
48726649,688335506
48726649,694615363
48726649,698655389
48726649,699222121
48726649,701429586
48726649,701480588
48726649,708579797
48726649,728389237
48726649,730365769
48726649,734883845
48726649,746248492
48726649,747156571
48726649,782697376
48726649,796573995
48726649,798508123
48726649,806302198
48726649,810568474
48726649,811670657
48726649,819952151
48726649,836739865
48726649,843497218
48726649,844469943
48726649,847470318
48726649,855604859
48726649,856549216
48726649,871251086
48726649,877776623
48726649,887731147
48745551,5162866
48790312,92897046
49191813,5162866
49240871,5162866
49246219,5162866
49480006,5162866
49544925,5162866
49569424,549299825
49619578,5162866
49647903,95633793
49811422,5162866
49822213,5162866
50024238,549299825
50100855,5162866
50181247,5162866
50188578,5162866
50511214,95633793
50537653,5162866
50643318,5162866
50650985,506665052
50773594,5162866
50883339,556999161
50936614,5162866
50943960,5162866
50999262,5162866
51183992,5162866
52541938,92897046
52546137,92897046
53122948,556999161
53212065,5360559
53570981,5360559
53773616,92897046
54068601,92897046
56545988,92897046
56637974,86817213
57066659,92897046
57487115,92897046
58358724,92897046
59181636,95633793
59222032,92897046
60238116,92897046
60559838,92897046
60864368,7894249
60864368,62258486
60864368,64309316
60864368,69379526
60864368,73420037
60864368,76391001
60864368,81235356
60864368,81551561
60864368,82785206
60864368,92319579
60864368,610373858
60864368,616830089
60864368,617928553
60864368,618003761
60864368,623590676
60864368,627802109
60864368,647661340
60864368,649181957
60864368,655654107
60864368,657590259
60864368,657883491
60864368,660399798
60864368,661960045
60864368,666636291
60864368,680396018
60864368,681027060
60864368,681467923
60864368,681883928
60864368,683385048
60864368,688669193
60864368,718450988
60864368,721001387
60864368,723944902
60864368,730195857
60864368,740444528
60864368,742468391
60864368,742907482
60864368,745323052
60864368,746928910
60864368,747015257
60864368,747962600
60864368,753874398
60864368,760740364
60864368,765056807
60864368,766556997
60864368,769847528
60864368,774900167
60864368,782521035
60864368,808881263
60864368,810909966
60864368,818985960
62109482,95633793
62933662,95633793
64215222,92897046
66269852,86817213
66494240,92897046
67739363,92897046
67832741,92897046
68395335,92897046
69061811,95633793
70050915,95633793
70258969,95633793
71088586,95633793
72420450,92897046
72925134,95633793
73094845,95633793
74565698,95633793
75466562,81944035
75466562,829261363
76020654,92897046
77813552,86817213
80739750,95633793
82504128,92897046
83040257,92897046
83868679,92897046
84105812,92897046
86817213,88062459
86817213,91713472
86817213,95379161
86817213,878415407
88549971,92897046
88661199,92897046
88714399,92897046
88882860,92897046
89406928,95633793
89888968,92897046
91283151,92897046
92434170,92897046
92897046,9322943
92897046,9329823
92897046,9866884
92897046,93237432
92897046,94552080
92897046,95085300
92897046,95219505
92897046,95633793
92897046,96090175
92897046,96144407
92897046,96927732
92897046,98792084
92897046,99220630
93309024,95633793
94036082,95633793
95214924,95633793
95492796,95633793
95633793,99196504
100018471,5162866
100020004,5162866
100093334,387356829
100162087,339759271
100164477,250415334
100166820,5162866
100176621,92897046
100212567,1571867
100262990,5162866
100266889,5162866
100313661,286524852
100318906,48726649
100339658,1571867
100354266,1571867
100416859,48726649
100426357,236690140
100428174,48726649
100437011,1571867
100437313,3591341
100483937,387356829
100503851,258719814
100532499,286524852
100569390,415644346
100672142,1571867
100680297,282476961
100756007,48726649
100777388,302738136
100820633,48726649
100839511,415644346
100863327,1571867
100929764,152952036
100941889,1571867
101003485,280560366
101005958,5162866
101026370,252117749
101081222,5162866
101081222,5360559
101081222,196934430
101081222,211949287
101138300,4407522
101170362,471173564
101172814,228061240
101204426,4407522
101233640,1571867
101283945,92897046
101311611,286524852
101321159,3591341
101338230,286524852
101340546,339759271
101342022,92897046
101425599,168432946
101505458,1571867
101542131,48726649
101542131,326531191
101542131,393879203
101542131,693320285
101562304,4407522
101598837,387356829
101601058,456418628
101605780,48726649
101661254,1571867
101662338,4407522
101662338,48726649
101705918,199219435
101829215,275594160
101829283,415644346
101838158,3591341
101849050,1571867
101896668,168432946
101896668,280560366
101896668,518542084
101948008,228061240
101948166,447575586
101952492,393879203
102013010,206970683
102090981,556999161
102114947,208177276
102122549,1571867
102188773,13231983
102199338,282476961
102199820,286524852
102209430,135891763
102243286,92897046
102378013,339759271
102386821,401457406
102398060,206970683
102400404,549299825
102402413,18425192
102497435,255682311
102545534,4407522
102549534,4407522
102569218,1571867
102574662,48726649
102586904,4407522
102611154,48726649
102614142,5162866
102718280,135891763
102718280,235598630
102718280,258719814
102786990,18425192
102800023,250415334
102825409,5360559
102828497,48726649
102877719,235598630
102877719,255682311
102877719,415644346
102877719,465506973
102924441,18425192
102930453,18425192
102956629,280560366
102961938,196934430
102964677,1571867
102996591,4407522
103004729,152952036
103025479,282476961
103027816,199219435
103035781,238384014
103060519,1571867
103091278,4407522
103103653,18425192
103112565,216432944
103124959,4407522
103157149,286524852
103157149,326531191
103182208,3591341
103188421,48726649
103199782,4407522
103263667,5162866
103281398,4407522
103298842,286524852
103345661,339759271
103350630,275594160
103365228,556999161
103414830,219893147
103468468,1571867
103492526,48726649
103662298,13231983
103662298,458353722
103662661,92897046
103693707,379211392
103750561,339759271
103770058,5162866
103801559,48726649
103826484,316470083
103942782,302738136
103963989,5162866
103988998,333362005
104114189,4407522
104116333,48726649
104128939,243692113
104163026,4407522
104196443,168432946
104196443,214831834
104196443,219305476
104196443,280560366
104251022,5162866
104282452,5162866
104301655,4407522
104330301,168432946
104351630,4407522
104366931,252117749
104367418,4407522
104396686,196518114
104400753,48726649
104407508,18425192
104424125,48726649
104431489,18425192
104511731,5162866
104546537,135891763
104555595,48726649
104555595,339759271
104582206,256262373
104656733,5162866
104658341,343248836
104674199,168432946
104689001,208177276
104694820,471173564
104708505,415644346
104723572,339759271
104739237,5162866
104837457,471173564
104845914,5162866
104850749,228061240
104884591,48726649
104961879,152952036
104969545,1571867
104972764,235598630
104979863,4407522
105018602,3591341
105038382,48726649
105075236,4407522
105114988,48726649
105138552,235598630
105207931,272172323
105212030,380453890
105384895,339759271
105398424,1571867
105398424,465506973
105439273,1571867
105559094,275594160
105575672,229618384
105578494,48726649
105590858,339759271
105605078,5162866
105638105,5162866
105727719,252117749
105774981,5162866
105834529,5162866
105871783,152952036
105880385,216432944
105880385,235598630
105880385,238384014
105880385,415644346
105880385,465506973
105888599,219656412
106005657,235598630
106005657,255682311
106005657,415644346
106055574,235598630
106055574,255682311
106055574,415644346
106055574,465506973
106086099,1571867
106110885,252117749
106129312,252117749
106189233,5162866
106247816,236690140
106311200,48726649
106394189,275445270
106417282,4407522
106520016,235598630
106521388,92897046
106529973,4407522
106585064,3591341
106637905,234144016
106673279,339759271
106673321,48726649
106687589,286524852
106713048,286524852
106728436,4407522
106786419,415644346
106851848,1571867
106948354,339759271
106953808,339759271
106953808,645664576
106953808,693320285
106969035,401457406
106988317,326531191
106991659,18425192
107030248,252117749
107034474,286524852
107112324,252117749
107113955,48726649
107132361,196518114
107138494,4407522
107184090,4407522
107185221,415644346
107200737,152952036
107204049,95633793
107204049,387356829
107262484,3591341
107323442,211949287
107323442,339759271
107323442,340281417
107350360,48726649
107389006,203760711
107508476,228061240
107517567,280560366
107538604,4407522
107556784,5162866
107567746,1571867
107675111,361685813
107738192,1571867
107758743,196934430
107772982,250415334
107775633,280560366
107918793,333362005
107958570,168432946
108129665,253479305
108151124,18425192
108169094,18425192
108183402,271938172
108198176,339759271
108220185,48726649
108222141,3591341
108310939,339759271
108311921,401457406
108355452,4407522
108355452,18425192
108356997,4407522
108378274,4407522
108395375,339759271
108521417,5162866
108565165,556999161
108582074,286524852
108585694,1571867
108589640,271938172
108596325,214831834
108598243,253479305
108618571,206970683
108627926,18425192
108635191,339759271
108692483,252117749
108710570,5162866
108780975,3983759
108825313,26146993
108830637,4407522
108836163,1571867
108848679,168432946
108855486,235598630
108856204,339759271
108895566,5162866
108901452,286524852
108916675,196934430
109050998,48726649
109112152,48726649
109138947,152952036
109190052,18425192
109190052,252117749
109215396,5162866
109265306,3983759
109271975,339759271
109303696,286524852
109308583,343248836
109311041,4407522
109323357,92897046
109391692,48726649
109394480,252117749
109463719,252117749
109547970,333362005
109602397,5162866
109658848,3983759
109736065,272172323
109772276,286524852
109813524,415644346
109874537,344566094
109907420,1571867
110117955,415644346
110117955,465506973
110140771,152952036
110172081,3983759
110295538,3983759
110300584,95633793
110376787,286524852
110393253,235598630
110543894,152952036
110562435,1571867
110619521,48726649
110625248,4407522
110633896,243692113
110660881,3983759
110660881,48726649
110660881,339759271
110660881,340281417
110660881,645664576
110691125,386937989
110767547,252117749
110874573,380453890
110893726,95633793
110899664,1571867
110948876,95633793
110973616,5162866
111028200,4407522
111040025,344566094
111041840,333362005
111071084,252117749
111077241,228061240
111165458,4407522
111239569,253479305
111239569,277103008
111265210,286524852
111369776,282476961
111373207,4407522
111475212,1571867
111483629,86817213
111505321,5162866
111548001,252117749
111597848,3591341
111601982,168432946
111605095,152952036
111644435,208177276
111653248,229462690
111678006,5162866
111831873,3591341
111858096,92897046
111880208,4407522
111901393,1571867
111941484,1571867
111954593,196934430
112010333,379211392
112075707,316470083
112082607,219305476
112101450,4407522
112120311,216432944
112120311,235598630
112120311,238384014
112120311,387356829
112120311,415644346
112120311,465506973
112160500,518542084
112186541,471173564
112186971,4407522
112256171,316470083
112329898,92897046
112373089,440970775
112374974,1571867
112383085,5162866
112405082,3983759
112467528,4407522
112477351,196518114
112595243,1571867
112605889,48726649
112607376,3983759
112644882,282476961
112654057,48726649
112681992,48726649
112684378,168432946
112732439,282476961
112797400,184206316
112837838,13231983
112842565,168432946
112886839,155805141
112898077,5162866
112900124,5162866
112952090,48726649
112952090,339759271
112971500,135891763
112974570,4407522
113005421,3983759
113007111,48726649
113014593,4407522
113064838,4407522
113174702,250415334
113200422,4407522
113204562,3591341
113208433,168432946
113213989,339759271
113257715,3983759
113284668,3591341
113309694,415644346
113357748,95633793
113377078,95633793
113395191,3591341
113462383,48726649
113468111,13231983
113512982,48726649
113576455,48726649
113650431,152952036
113671251,4407522
113691948,5162866
113759699,280560366
113789091,343248836
113831519,235598630
113873722,252117749
113918975,235598630
114062352,26146993
114070089,95633793
114079597,196518114
114085447,18425192
114085447,48726649
114126636,18425192
114138729,4407522
114149067,5162866
114154533,228061240
114176955,152952036
114283902,168432946
114308723,4407522
114339999,5162866
114342756,18425192
114421047,18425192
114452193,216432944
114615208,4407522
114621722,216432944
114631839,252117749
114652716,196518114
114675612,4407522
114675612,18425192
114781024,228061240
114785349,18425192
114819806,302738136
114934838,1571867
115001494,255682311
115034574,3591341
115066430,152952036
115066430,216432944
115066430,258719814
115066721,250415334
115110623,5162866
115110623,333362005
115111716,13231983
115111716,247689509
115114517,302738136
115146740,152952036
115149505,252117749
115459136,1571867
115459136,95633793
115459136,235598630
115515029,1571867
115519467,1571867
115559544,18425192
115592095,458353722
115722040,258175035
115813904,18425192
115900665,1571867
115926799,95633793
115957213,415644346
115965025,92897046
116017556,48726649
116039129,252117749
116097400,255682311
116122597,4407522
116274390,214831834
116287018,18425192
116435822,326807134
116443250,168432946
116443250,216432944
116511185,3591341
116519418,456418628
116554150,1571867
116559322,5162866
116566672,252117749
116597359,339759271
116615529,196518114
116661714,4407522
116671828,236208739
116686971,196518114
116687567,286524852
116724099,1571867
116758832,275594160
116784304,280560366
116786524,1571867
116792657,3591341
116835012,48726649
116946275,3591341
116969192,152952036
116972282,4407522
117003948,168432946
117027842,196934430
117040090,415644346
117056837,1571867
117144038,280560366
117157810,4407522
117177260,4407522
117191139,339759271
117284349,302738136
117302770,4407522
117478430,286524852
117518379,458353722
117523958,250415334
117531235,5162866
117656365,286524852
117711726,18425192
117748142,48726649
117779682,275445270
117814348,5162866
117837388,236690140
117871545,196518114
117871989,393879203
117891823,415644346
117891946,1571867
117891946,235598630
117891946,258719814
117891946,318768118
117891946,415644346
117930717,168432946
117994719,5162866
118006094,1571867
118007502,393879203
118105962,95633793
118145161,5162866
118185236,450888002
118228341,258719814
118334411,5162866
118365731,203760711
118475158,5162866
118476168,447575586
118553826,48726649
118578960,256262373
118585354,95633793
118610368,5162866
118666110,3983759
118681754,4407522
118732991,135891763
118737756,456418628
118759532,4407522
118821095,48726649
118889470,252117749
118897959,92897046
118949142,48726649
118966483,5162866
118985459,226164539
118998881,235598630
119022414,5162866
119025709,168432946
119186194,4407522
119214744,333362005
119303603,13231983
119341026,256262373
119342874,152952036
119419314,48726649
119447546,326807134
119447546,326866301
119447546,465506973
119464077,5162866
119476910,26146993
119484139,236690140
119517617,295239838
119538018,4407522
119574326,48726649
119624829,4407522
119648879,4407522
119717381,465506973
119791099,155805141
119871239,5162866
119873727,1571867
119880736,1571867
119896608,5162866
119901211,48726649
119920415,1571867
119922990,199219435
119923222,48726649
119925822,1571867
119926465,4407522
120035186,250415334
120038146,235598630
120038146,238384014
120038146,255682311
120038146,415644346
120038146,465506973
120219451,196518114
120262579,4407522
120278497,229814797
120307445,250415334
120360745,26146993
120453662,3983759
120473198,95633793
120600152,339759271
120649548,26146993
120652249,48726649
120687098,5162866
120699054,252117749
120717196,1571867
120745754,5162866
120765156,219893147
120801950,152952036
120808069,48726649
120849283,243692113
120879818,3591341
120881217,184206316
120884441,235598630
120886016,5162866
120902879,5162866
120916211,168432946
120930835,250415334
120939638,48726649
120953202,135891763
120969105,4407522
120969105,18425192
121113947,48726649
121138498,18425192
121187908,92897046
121191219,1571867
121244946,415644346
121247194,48726649
121262216,86817213
121352135,252117749
121353122,4407522
121353857,549299825
121381688,48726649
121438119,4407522
121438119,18425192
121445577,253479305
121640810,255682311
121706790,333362005
121845883,92897046
121848198,340281417
121848198,393879203
121859756,92897046
121863016,199219435
121975708,5162866
121982262,286524852
122003985,4407522
122060115,48726649
122061385,339759271
122086256,48726649
122086705,18425192
122111565,243692113
122148777,280560366
122152111,4407522
122192033,282476961
122230238,48726649
122337961,1571867
122423656,1571867
122425376,393879203
122433475,196518114
122465337,5360559
122490090,5162866
122503277,4407522
122536461,5162866
122603349,152952036
122652865,48726649
122666069,302738136
122667091,5162866
122670586,4407522
122677434,311811409
122697903,1571867
122720379,5162866
122728996,4407522
122746985,415644346
122779462,258719814
122825725,236690140
122846643,343248836
122871797,286524852
122967079,4407522
122984117,235598630
123052192,5360559
123102544,48726649
123152870,271938172
123180516,343248836
123279680,48726649
123295217,415644346
123349268,1571867
123368600,235598630
123368600,415644346
123368600,465506973
123450631,13231983
123456691,3591341
123502082,4407522
123510429,415644346
123522707,48726649
123563014,229618384
123563014,234144016
123588528,282476961
123646724,4407522
123779610,1571867
123782879,302738136
123794475,1571867
123833365,5360559
123854383,268248398
123857461,48726649
123858322,302738136
123912563,48726649
123931445,18425192
124058433,216432944
124069845,152952036
124094220,380453890
124108577,228061240
124120378,48726649
124264960,60864368
124274347,1571867
124310103,48726649
124310103,326531191
124310103,339759271
124310103,393879203
124310103,693320285
124346831,92897046
124445222,333362005
124470540,214831834
124482811,234144016
124487696,172710559
124487696,219305476
124521044,465506973
124543632,5162866
124583764,5162866
124621614,48726649
124627866,4407522
124680387,250415334
124712927,48726649
124719480,302738136
